Country,Year,Income_per_Person,Total_GDP,Life_expectancy,Population,Health Expenditure per Capita,Total Health Expenditure
Albania,2000,6209.69934591,19660827164.48,75.404,3089027.0,55.37760506,171062917.22567663
Andorra,2000,49846.7399975,3274183116.64,,65685.0,1093.952386477,71856262.50574176
Austria,2000,50757.6266261,406717120000.0,78.1268292682927,8011566.0,1928.65,15451506765.9
Belarus,2000,10744.8915272,107355720000.0,68.9121951219512,9979610.0,47.6,475029436.0
Belgium,2000,47710.74880089999,489116680000.0,77.7219512195122,10251250.0,1572.4286132855,16119358821.942982
Bosnia and Herzegovina,2000,7692.40370603,31998637856.5,74.496,4159771.0,90.1,374795367.1
Bulgaria,2000,11814.5578826,94522606624.67,71.6634146341463,8170172.0,80.75,659741389.0
Croatia,2000,19677.565791,85127215770.26,72.8078048780488,4468302.0,315.35,1409079035.6999998
Cyprus,2000,33880.3038898,32107245945.44,76.568,947667.0,638.35,604943229.45
Czechia,2000,27117.7891308,277599450000.0,74.9682926829268,10255063.0,291.482919309,2989175700.937712
Denmark,2000,54294.377547,289913600000.0,76.5926829268293,5339616.0,2121.6,11328529305.6
Estonia,2000,19838.6436515,27714525659.86,70.4170731707317,1396985.0,178.4810379025,249335332.734224
Finland,2000,44469.0384926,230181000000.0,77.4658536585366,5176209.0,1467.95,7598416001.55
France,2000,44740.868120700005,2661350200000.0,79.0560975609756,60918661.0,1837.575073239,111942612948.69682
Germany,2000,46506.963892,3804146000000.0,77.9268292682927,82211508.0,1992.7492553695,163826921349.80368
Greece,2000,30159.8020665,325202200000.0,77.8878048780488,10805808.0,752.598944091,8132439690.85008
Hungary,2000,20468.305232,208583950000.0,71.2463414634146,10210971.0,266.05,2716628834.55
Iceland,2000,45010.1006029,12660441098.04,79.6536585365854,281205.0,2425.9,682175209.5
Ireland,2000,49978.8788877,190049190000.0,76.5365853658537,3805174.0,1330.1117919889998,5061306807.969951
Italy,2000,46920.4151303,2687239500000.0,79.7780487804878,56942108.0,1295.4,73762806703.2
Latvia,2000,14253.0767241,33755746906.63,70.3146341463415,2367550.0,154.7,366259985.0
Lithuania,2000,15197.5243148,53197444521.67,72.0195121951219,3499536.0,184.45,645489415.1999999
Luxembourg,2000,101427.417075,44235742267.76,77.8731707317073,436300.0,2465.85,1075850355.0
North Macedonia,2000,11304.8273931,23256890070.1,72.9463414634147,2026350.0,139.4,282473190.0
Moldova,2000,5161.35611348,21858172816.6,66.417,2924668.0,17.849999999999998,52205323.8
Monaco,2000,139952.379686,4542154483.36,,32455.0,2522.3123291005,81861646.64095673
Netherlands,2000,52366.5142743,840941500000.0,77.9878048780488,15925513.0,1723.8,27452399309.4
Norway,2000,73020.48525659999,327924990000.0,78.6341463414634,4490967.0,2506.65,11257282430.55
Poland,2000,17530.6748596,670690010000.0,73.7487804878049,38258629.0,202.3,7739720646.7
Portugal,2000,32697.0167396,336230130000.0,76.3146341463415,10289898.0,845.75,8702681233.5
Romania,2000,13281.8968452,292815840000.0,71.1634146341463,22442971.0,59.5,1335356774.5
Russian Federation,2000,18290.7340542,2683572900000.0,65.4836585365854,146596869.0,80.75,11837697171.75
Serbia,2000,9298.35393233,71547160661.65,71.5829268292683,7516346.0,48.0073738135,360840032.1336054
Slovakia,2000,17328.7722114,93228777146.36,73.0512195121951,5388720.0,173.4,934404048.0
Slovenia,2000,28666.9466816,56955948343.43,75.4121951219512,1988925.0,677.4499999999999,1347397241.2499998
Spain,2000,37046.6126158,1519640800000.0,78.9658536585366,40567864.0,854.4913970929999,34664890786.43882
Sweden,2000,44850.1037395,397914370000.0,79.6439024390244,8872109.0,1847.05,16387228928.45
Switzerland,2000,63025.7890134,452777570000.0,79.6804878048781,7184250.0,3025.846850587,21738440236.32965
Ukraine,2000,9340.14967742,462866540000.0,67.6756097560976,49556660.0,29.75,1474310635.0
United Kingdom,2000,42225.1398885,2493705100000.0,77.7414634146342,58892514.0,1717.4490722635,101144893532.5652
